Order_ID,Restaurant_Name,City,Delivery_Time,Distance,Cost,Rating,Order_Date,Order_Month,Order_day
371,Foodies,Mumbai,62,10.44,866,2.8,28/05/2024,5,28
372,Urban Kitchen,Bangalore,15,6.11,611,1.2,10/07/2024,7,10
373,Foodies,Delhi,42,8.01,672,2.9,29/11/2024,11,29
374,Tasty Bites,Mumbai,38,14.98,467,4.7,06/03/2024,3,6
375,Spice Hub,Mumbai,30,8.26,500,1,25/06/2024,6,25
376,Tasty Bites,Mumbai,63,14.5,300,2.5,22/11/2024,11,22
377,Urban Kitchen,Kolkata,65,1.23,680,4,31/01/2024,1,31
378,Foodies,Kolkata,30,11.09,384,1.6,13/12/2024,12,13
379,Foodies,Bangalore,64,9.78,162,1.3,17/07/2024,7,17
380,Quickeats,Kolkata,67,10.59,745,3.5,14/03/2024,3,14
381,Foodies,Kolkata,73,8.99,850,1,20/04/2024,4,20
382,Quickeats,Kolkata,55,1.62,863,4.2,03/04/2024,4,3
383,Spice Hub,Bangalore,31,3.09,460,1.3,30/12/2024,12,30
384,Urban Kitchen,Bangalore,69,13.91,286,3.1,25/12/2024,12,25
385,Quickeats,Chennai,20,4.26,582,4,17/06/2024,6,17
386,Spice Hub,Chennai,56,14.9,470,2,23/10/2024,10,23
387,Foodies,Chennai,40,10.51,120,1.4,17/09/2024,9,17
388,Foodies,Chennai,27,7.22,954,1.7,31/07/2024,7,31
389,Spice Hub,Mumbai,31,13.88,902,4.4,18/09/2024,9,18
390,Foodies,Mumbai,65,12.13,407,3.8,13/11/2024,11,13
391,Spice Hub,Chennai,26,7.01,145,1.8,28/09/2024,9,28
392,Quickeats,Chennai,47,1.96,293,3.9,26/07/2024,7,26
393,Quickeats,Delhi,34,13.16,156,3.8,09/12/2024,12,9
394,Spice Hub,Mumbai,41,11.71,551,5,23/03/2024,3,23
395,Quickeats,Delhi,24,12.07,556,2.6,27/08/2024,8,27
396,Quickeats,Delhi,22,11.43,432,4.5,02/05/2024,5,2
397,Quickeats,Kolkata,67,4.86,846,2.8,13/06/2024,6,13
398,Tasty Bites,Bangalore,59,13.02,965,4.6,04/03/2024,3,4
399,Urban Kitchen,Mumbai,20,1.03,115,1.4,06/04/2024,4,6
400,Foodies,Chennai,22,4.32,744,1.7,09/03/2024,3,9
401,Tasty Bites,Chennai,59,1.65,612,4.4,19/07/2024,7,19
402,Quickeats,Bangalore,47,2.55,843,4.3,14/05/2024,5,14
403,Spice Hub,Mumbai,10,8.45,249,2.2,24/10/2024,10,24
404,Quickeats,Chennai,48,1.52,915,3.4,07/11/2024,11,7
405,Urban Kitchen,Chennai,36,3.54,733,2.5,06/12/2024,12,6
406,Quickeats,Kolkata,45,4.26,893,1,29/12/2024,12,29
407,Spice Hub,Delhi,41,10.17,901,1.1,06/12/2024,12,6
408,Urban Kitchen,Chennai,50,7.56,981,1.2,31/03/2024,3,31
409,Quickeats,Mumbai,24,7.42,925,3.4,15/10/2024,10,15
410,Urban Kitchen,Bangalore,40,11.76,312,2.1,08/10/2024,10,8
411,Foodies,Kolkata,15,7.39,490,1.6,29/09/2024,9,29
412,Foodies,Mumbai,61,5.88,380,4.8,21/01/2024,1,21
413,Quickeats,Kolkata,31,14.47,751,1.5,02/01/2024,1,2
414,Urban Kitchen,Delhi,40,1.12,770,3.7,19/03/2024,3,19
415,Spice Hub,Chennai,55,5.28,638,4.6,13/02/2024,2,13
416,Quickeats,Mumbai,76,9.53,441,1.7,12/07/2024,7,12
417,Foodies,Bangalore,52,11.96,773,1.9,11/03/2024,3,11
418,Foodies,Delhi,10,12.43,729,3.3,05/02/2024,2,5
419,Quickeats,Delhi,53,1.65,436,3,15/02/2024,2,15
420,Urban Kitchen,Kolkata,66,10.93,174,3.1,22/08/2024,8,22
421,Foodies,Delhi,18,11.08,192,3.2,11/08/2024,8,11
422,Urban Kitchen,Mumbai,14,4,645,4.8,07/03/2024,3,7
423,Foodies,Kolkata,18,2.58,214,1.2,15/09/2024,9,15
424,Foodies,Delhi,54,11.5,520,4,28/04/2024,4,28
425,Tasty Bites,Bangalore,33,4.49,212,1.9,14/02/2024,2,14
426,Foodies,Mumbai,51,1.02,467,2.5,25/01/2024,1,25
427,Spice Hub,Bangalore,31,4.13,159,1.4,13/06/2024,6,13
428,Quickeats,Bangalore,69,1.43,381,2.8,12/06/2024,6,12
429,Quickeats,Kolkata,46,4.49,336,4.2,17/10/2024,10,17
430,Urban Kitchen,Chennai,48,5.69,737,1.4,01/10/2024,10,1
431,Foodies,Kolkata,62,4.8,144,2.1,14/02/2024,2,14
432,Spice Hub,Mumbai,37,13.88,899,2.5,29/07/2024,7,29
433,Urban Kitchen,Mumbai,24,4.26,840,1.4,12/08/2024,8,12
434,Tasty Bites,Kolkata,69,7.55,296,4,25/05/2024,5,25
435,Urban Kitchen,Unknown,69,14.4,823,4.1,15/12/2024,12,15
436,Urban Kitchen,Kolkata,15,13.31,598,4.3,13/10/2024,10,13
437,Foodies,Mumbai,61,5.33,682,3.3,18/11/2024,11,18
438,Tasty Bites,Chennai,21,5.57,846,3,10/01/2024,1,10
439,Urban Kitchen,Mumbai,28,9.31,890,2.1,08/01/2024,1,8
440,Spice Hub,Chennai,11,13.85,548,3.6,03/02/2024,2,3
441,Spice Hub,Chennai,64,1.14,778,2.8,21/08/2024,8,21
442,Quickeats,Kolkata,24,6.5,294,4.9,29/06/2024,6,29
443,Tasty Bites,Kolkata,73,12.9,784,4.9,12/01/2024,1,12
444,Tasty Bites,Kolkata,78,6.75,294,4.6,25/08/2024,8,25
445,Quickeats,Chennai,24,11.08,674,2.4,10/07/2024,7,10
446,Urban Kitchen,Chennai,52,10.69,681,2.5,17/12/2024,12,17
447,Tasty Bites,Mumbai,26,3.88,834,4.4,29/09/2024,9,29
448,Spice Hub,Bangalore,33,7.29,409,3.9,27/11/2024,11,27
449,Spice Hub,Kolkata,39,8.93,894,3.8,22/11/2024,11,22
450,Foodies,Mumbai,76,11.02,960,2.1,30/11/2024,11,30
451,Tasty Bites,Mumbai,60,12.51,690,4.3,02/01/2024,1,2
452,Urban Kitchen,Delhi,69,11.64,647,3.3,27/01/2024,1,27
453,Quickeats,Kolkata,12,1.4,488,2.8,01/06/2024,6,1
454,Quickeats,Mumbai,14,10.39,806,4.5,19/05/2024,5,19
455,Urban Kitchen,Delhi,37,7.96,534,2.6,11/07/2024,7,11
456,Foodies,Kolkata,20,9.03,828,3.6,04/04/2024,4,4
457,Quickeats,Chennai,24,6.22,899,2.9,16/06/2024,6,16
458,Tasty Bites,Delhi,57,11,760,3.4,05/01/2024,1,5
459,Foodies,Chennai,55,10.43,595,1.2,07/08/2024,8,7
460,Tasty Bites,Bangalore,37,9.11,884,2.8,28/01/2024,1,28
461,Spice Hub,Bangalore,16,13.06,300,3.2,05/09/2024,9,5
462,Foodies,Bangalore,15,2.43,765,3,12/03/2024,3,12
463,Quickeats,Bangalore,67,5.21,633,4.4,03/11/2024,11,3
464,Foodies,Mumbai,77,7.93,396,2.2,13/05/2024,5,13
465,Foodies,Bangalore,64,14.42,593,4.5,30/09/2024,9,30
466,Foodies,Mumbai,76,2.01,926,2.6,19/10/2024,10,19
467,Foodies,Mumbai,58,5.72,826,3.8,10/07/2024,7,10
468,Tasty Bites,Kolkata,60,13.96,430,1.3,20/12/2024,12,20
469,Spice Hub,Mumbai,68,13.57,733,1.8,04/02/2024,2,4
470,Urban Kitchen,Mumbai,15,13.11,877,4,05/05/2024,5,5
471,Foodies,Bangalore,60,5.32,954,1,17/01/2024,1,17
472,Quickeats,Mumbai,47,12.86,360,4.9,19/04/2024,4,19
473,Foodies,Chennai,20,8.07,154,1.8,28/03/2024,3,28
474,Quickeats,Bangalore,61,9.68,381,4.6,10/01/2024,1,10
475,Tasty Bites,Delhi,29,4.34,871,3.1,20/02/2024,2,20
476,Quickeats,Bangalore,19,10.89,974,3.3,21/04/2024,4,21
477,Urban Kitchen,Mumbai,35,5.59,894,1.3,02/12/2024,12,2
478,Spice Hub,Chennai,57,5.81,841,2.5,21/02/2024,2,21
479,Quickeats,Bangalore,23,9.92,737,1.6,24/08/2024,8,24
480,Quickeats,Chennai,68,4.36,541,3.1,15/11/2024,11,15
481,Spice Hub,Delhi,21,4.14,358,3.2,15/10/2024,10,15
482,Urban Kitchen,Delhi,32,6.17,661,3.8,06/04/2024,4,6
483,Foodies,Kolkata,48,11.89,835,4.5,29/09/2024,9,29
484,Quickeats,Kolkata,18,4.15,551,2.9,25/06/2024,6,25
485,Spice Hub,Bangalore,34,12.02,893,1.9,29/12/2024,12,29
486,Tasty Bites,Kolkata,26,10.74,245,2.3,17/08/2024,8,17
487,Spice Hub,Chennai,51,10.51,490,4.4,06/05/2024,5,6
488,Tasty Bites,Kolkata,38,7.65,472,1.6,19/09/2024,9,19
489,Urban Kitchen,Chennai,69,11.44,144,3.5,22/09/2024,9,22
490,Foodies,Kolkata,76,1.19,496,3,13/10/2024,10,13
491,Spice Hub,Kolkata,66,5.28,361,2,25/01/2024,1,25
492,Quickeats,Kolkata,23,10.51,578,3.4,03/07/2024,7,3
493,Urban Kitchen,Mumbai,48,14.82,845,2.8,05/03/2024,3,5
494,Spice Hub,Mumbai,25,1.04,664,3,10/05/2024,5,10
495,Quickeats,Kolkata,27,8.14,584,3.6,06/11/2024,11,6
496,Spice Hub,Chennai,29,13.93,846,1.9,30/10/2024,10,30
497,Tasty Bites,Bangalore,55,13.09,807,2.1,16/11/2024,11,16
498,Spice Hub,Delhi,54,1.32,615,3.7,22/08/2024,8,22
499,Spice Hub,Mumbai,13,8.41,671,3.2,22/04/2024,4,22
500,Spice Hub,Kolkata,29,1.06,784,1.1,29/02/2024,2,29
501,Urban Kitchen,Delhi,20,12.05,683,3.7,14/01/2024,1,14
502,Spice Hub,Mumbai,74,5.32,585,3.5,27/03/2024,3,27
503,Quickeats,Bangalore,27,11.72,686,1.3,02/12/2024,12,2
504,Tasty Bites,Chennai,48,14.23,933,4,14/01/2024,1,14
505,Tasty Bites,Kolkata,53,14.67,565,3.1,06/12/2024,12,6
506,Spice Hub,Bangalore,27,13.52,565,1.8,21/06/2024,6,21
507,Urban Kitchen,Mumbai,56,3.86,121,3.2,02/01/2024,1,2
508,Urban Kitchen,Kolkata,40,3.72,495,3.4,31/08/2024,8,31
509,Quickeats,Delhi,48,9.76,308,4.7,08/06/2024,6,8
510,Spice Hub,Chennai,47,8.62,662,4,20/09/2024,9,20
511,Tasty Bites,Mumbai,56,1.13,244,2.2,18/10/2024,10,18
512,Urban Kitchen,Chennai,79,6.48,519,1.5,05/08/2024,8,5
513,Spice Hub,Kolkata,17,13.69,448,4.4,27/09/2024,9,27
514,Urban Kitchen,Bangalore,74,13.58,404,4.4,03/02/2024,2,3
515,Urban Kitchen,Chennai,22,3.85,883,1.7,28/05/2024,5,28
516,Tasty Bites,Delhi,64,6.35,143,1.2,09/01/2024,1,9
517,Foodies,Mumbai,52,8.85,206,3.8,09/02/2024,2,9
518,Quickeats,Delhi,13,12.94,249,3.9,10/09/2024,9,10
519,Quickeats,Chennai,69,8.45,705,1.7,26/01/2024,1,26
520,Tasty Bites,Bangalore,21,14.55,363,3.7,25/01/2024,1,25
521,Urban Kitchen,Bangalore,68,12.19,209,2.1,17/07/2024,7,17
522,Spice Hub,Delhi,63,14.34,117,2,31/03/2024,3,31
523,Urban Kitchen,Kolkata,53,11.24,849,2.3,14/02/2024,2,14
524,Tasty Bites,Kolkata,25,13.29,435,3.1,12/08/2024,8,12
525,Quickeats,Bangalore,15,12.63,338,4.2,03/10/2024,10,3
526,Urban Kitchen,Delhi,23,4.55,985,3,29/03/2024,3,29
527,Quickeats,Delhi,67,4.21,823,2.2,22/10/2024,10,22
528,Spice Hub,Delhi,40,13.1,842,4.5,23/06/2024,6,23
529,Quickeats,Chennai,50,2.19,427,1.2,07/12/2024,12,7
530,Quickeats,Kolkata,44,6.72,961,4.2,01/03/2024,3,1
531,Foodies,Kolkata,19,12.49,393,4.1,26/09/2024,9,26
532,Foodies,Chennai,39,12.39,512,2,18/07/2024,7,18
533,Foodies,Mumbai,53,2.94,560,1.8,09/12/2024,12,9
534,Quickeats,Chennai,64,7.83,180,4.5,18/11/2024,11,18
535,Tasty Bites,Delhi,27,7.72,354,3.2,16/03/2024,3,16
536,Quickeats,Chennai,48,5.53,843,1.2,23/06/2024,6,23
537,Tasty Bites,Delhi,51,13.84,462,4.6,22/11/2024,11,22
538,Tasty Bites,Bangalore,63,10.14,820,2.4,30/09/2024,9,30
539,Foodies,Delhi,39,14.72,556,2.4,23/01/2024,1,23
540,Urban Kitchen,Kolkata,29,1.93,997,3.6,26/01/2024,1,26
541,Spice Hub,Chennai,51,6.52,542,3.6,17/08/2024,8,17
542,Foodies,Delhi,14,12.69,909,2.4,12/07/2024,7,12
543,Foodies,Mumbai,59,6.92,985,1.6,09/05/2024,5,9
544,Urban Kitchen,Unknown,50,4.67,632,3.2,29/05/2024,5,29
545,Spice Hub,Mumbai,48,14.97,337,3.5,24/04/2024,4,24
546,Quickeats,Mumbai,66,13.22,997,4.4,14/06/2024,6,14
547,Quickeats,Mumbai,66,8.65,360,2.9,05/09/2024,9,5
548,Foodies,Bangalore,46,8.86,372,3.6,18/06/2024,6,18
549,Spice Hub,Bangalore,16,1.1,379,1.2,04/06/2024,6,4
550,Foodies,Bangalore,14,14.73,249,4.6,03/03/2024,3,3
551,Tasty Bites,Unknown,60,12.29,926,2.3,29/09/2024,9,29
552,Foodies,Mumbai,17,1.51,251,3.5,30/08/2024,8,30
553,Foodies,Kolkata,65,3.47,893,4.7,05/07/2024,7,5
554,Quickeats,Kolkata,20,12.49,672,4.2,24/04/2024,4,24
555,Quickeats,Bangalore,31,2.22,747,3.6,14/09/2024,9,14
556,Quickeats,Chennai,20,14.19,111,3.8,20/12/2024,12,20
557,Tasty Bites,Delhi,69,15,113,4.7,30/11/2024,11,30
558,Quickeats,Chennai,24,13.41,610,4.2,25/07/2024,7,25
559,Spice Hub,Chennai,47,11.34,641,3.4,17/04/2024,4,17
560,Urban Kitchen,Chennai,10,7.82,966,3.6,12/09/2024,9,12
561,Spice Hub,Kolkata,55,2.15,544,1.6,18/04/2024,4,18
562,Spice Hub,Delhi,52,11.23,417,2.9,03/09/2024,9,3
563,Quickeats,Chennai,31,6.56,898,2.2,13/08/2024,8,13
564,Urban Kitchen,Bangalore,12,8.98,831,2.7,26/06/2024,6,26
565,Urban Kitchen,Kolkata,23,5.11,337,3.6,22/05/2024,5,22
566,Urban Kitchen,Bangalore,11,4.39,638,1.6,25/05/2024,5,25
567,Tasty Bites,Unknown,70,5.54,868,1.1,17/03/2024,3,17
568,Quickeats,Chennai,41,12.39,908,2.6,07/02/2024,2,7
569,Urban Kitchen,Bangalore,47,6.97,753,2.3,20/03/2024,3,20
570,Tasty Bites,Delhi,55,5.36,861,2.7,27/05/2024,5,27
571,Foodies,Bangalore,51,7.06,173,4.7,08/10/2024,10,8
572,Foodies,Chennai,15,1.45,533,3.8,30/04/2024,4,30
573,Tasty Bites,Bangalore,50,13.47,397,2.3,02/12/2024,12,2
574,Tasty Bites,Kolkata,34,8.72,810,1.7,02/06/2024,6,2
575,Quickeats,Kolkata,20,2.47,395,3.5,30/09/2024,9,30
576,Quickeats,Kolkata,50,5.04,113,3.6,20/06/2024,6,20
577,Foodies,Mumbai,66,14.77,711,2.9,14/05/2024,5,14
578,Urban Kitchen,Kolkata,55,9.3,702,1.9,23/08/2024,8,23
579,Foodies,Kolkata,57,5.08,494,1.1,04/02/2024,2,4
580,Urban Kitchen,Mumbai,72,6.97,290,2.1,12/01/2024,1,12
581,Urban Kitchen,Kolkata,48,4.62,973,3,26/08/2024,8,26
582,Quickeats,Chennai,19,1.45,916,4.2,26/10/2024,10,26
583,Spice Hub,Kolkata,79,12.79,520,4.4,10/02/2024,2,10
584,Spice Hub,Kolkata,74,5.09,205,2.7,23/02/2024,2,23
585,Tasty Bites,Mumbai,68,12.74,493,4.2,08/05/2024,5,8
586,Quickeats,Chennai,45,7.7,537,5,07/10/2024,10,7
587,Urban Kitchen,Bangalore,36,3.56,106,3.9,01/12/2024,12,1
588,Spice Hub,Delhi,64,12.23,180,3.9,05/09/2024,9,5
589,Urban Kitchen,Chennai,79,6.28,864,4.6,27/09/2024,9,27
590,Spice Hub,Bangalore,62,10.91,751,2.4,15/03/2024,3,15
591,Spice Hub,Chennai,69,12.72,584,1,22/12/2024,12,22
592,Spice Hub,Bangalore,70,14.48,456,4.9,21/06/2024,6,21
593,Quickeats,Bangalore,45,2.2,410,3,14/02/2024,2,14
594,Foodies,Chennai,36,1.12,605,4.1,18/06/2024,6,18
595,Urban Kitchen,Mumbai,50,8.68,618,4.2,20/01/2024,1,20
596,Quickeats,Chennai,37,4.7,763,2.6,01/09/2024,9,1
597,Quickeats,Unknown,25,7.57,901,3.2,25/07/2024,7,25
598,Quickeats,Bangalore,44,2.02,737,3.2,25/04/2024,4,25
599,Quickeats,Delhi,45,8.02,548,1.9,15/06/2024,6,15
600,Quickeats,Bangalore,65,2.75,384,1.5,20/12/2024,12,20
601,Tasty Bites,Kolkata,28,12.74,381,3.2,11/10/2024,10,11
602,Urban Kitchen,Chennai,66,11.63,173,1.5,02/10/2024,10,2
603,Quickeats,Chennai,42,2.04,144,2.4,30/11/2024,11,30
604,Urban Kitchen,Mumbai,32,12.71,628,1.7,05/04/2024,4,5
605,Tasty Bites,Bangalore,72,5.55,844,3.8,12/01/2024,1,12
606,Tasty Bites,Mumbai,79,5.94,775,4.5,07/11/2024,11,7
607,Urban Kitchen,Chennai,31,3.52,556,3.3,24/09/2024,9,24
608,Spice Hub,Bangalore,76,12.69,674,2.6,22/02/2024,2,22
609,Foodies,Bangalore,68,6.67,506,5,07/04/2024,4,7
610,Spice Hub,Kolkata,34,1.68,551,1.1,20/09/2024,9,20
611,Spice Hub,Kolkata,26,14.53,421,2.2,09/11/2024,11,9
612,Spice Hub,Delhi,48,4.58,565,2.1,06/10/2024,10,6
613,Quickeats,Kolkata,48,14.11,703,2.4,30/12/2024,12,30
614,Tasty Bites,Bangalore,33,5.22,984,1.9,01/03/2024,3,1
615,Spice Hub,Kolkata,47,12.64,653,2.1,08/05/2024,5,8
616,Tasty Bites,Delhi,66,10.3,852,2,29/03/2024,3,29
617,Urban Kitchen,Chennai,53,13.06,426,3,18/03/2024,3,18
618,Foodies,Kolkata,45,14.67,866,2.6,15/08/2024,8,15
619,Urban Kitchen,Bangalore,79,13.2,942,3.6,10/03/2024,3,10
620,Urban Kitchen,Chennai,54,6.65,682,3.1,21/06/2024,6,21
621,Quickeats,Bangalore,35,12.4,910,1.7,21/04/2024,4,21
622,Foodies,Chennai,20,10.96,827,4.2,31/05/2024,5,31
623,Urban Kitchen,Bangalore,61,1.86,922,2.9,29/02/2024,2,29
624,Urban Kitchen,Kolkata,34,14.02,667,1.6,18/08/2024,8,18
625,Foodies,Kolkata,40,7.52,690,1.7,30/09/2024,9,30
626,Foodies,Delhi,54,2.88,514,4.2,14/04/2024,4,14
627,Urban Kitchen,Chennai,76,6.96,598,3.8,13/12/2024,12,13
628,Foodies,Delhi,49,9.44,950,3,03/11/2024,11,3
629,Urban Kitchen,Mumbai,55,9.02,539,2.2,14/09/2024,9,14
630,Urban Kitchen,Kolkata,63,9.05,732,2.8,22/12/2024,12,22
631,Quickeats,Chennai,50,4.58,813,3.5,20/08/2024,8,20
632,Spice Hub,Delhi,47,9.86,531,4.5,12/06/2024,6,12
633,Urban Kitchen,Delhi,45,13.7,427,3.2,30/10/2024,10,30
634,Tasty Bites,Mumbai,53,6.44,551,2.1,09/12/2024,12,9
635,Spice Hub,Delhi,66,9.83,741,1.2,17/10/2024,10,17
636,Spice Hub,Bangalore,75,4.42,960,1.7,16/07/2024,7,16
637,Spice Hub,Kolkata,39,1.68,653,3.6,02/12/2024,12,2
638,Quickeats,Delhi,19,9.2,173,1.6,03/04/2024,4,3
639,Urban Kitchen,Unknown,70,1.67,333,2.9,24/04/2024,4,24
640,Quickeats,Mumbai,72,11.13,620,3.8,12/03/2024,3,12
641,Urban Kitchen,Bangalore,45,10.38,981,2.2,01/12/2024,12,1
642,Quickeats,Delhi,63,6.17,642,3.7,20/10/2024,10,20
643,Quickeats,Kolkata,74,6.76,707,3.3,02/06/2024,6,2
644,Tasty Bites,Kolkata,13,13.85,357,2.8,13/10/2024,10,13
645,Quickeats,Unknown,64,1.18,891,4.6,10/09/2024,9,10
646,Foodies,Bangalore,63,8.89,328,3.8,28/06/2024,6,28
647,Tasty Bites,Kolkata,73,13.93,344,2.4,08/01/2024,1,8
648,Quickeats,Kolkata,31,13.8,526,4.2,07/07/2024,7,7
649,Spice Hub,Bangalore,34,9.19,809,4,04/02/2024,2,4
650,Foodies,Bangalore,68,6.34,555,4.2,16/10/2024,10,16
651,Foodies,Delhi,66,2.38,843,3.6,17/05/2024,5,17
652,Foodies,Chennai,63,3.43,572,2.5,16/06/2024,6,16
653,Tasty Bites,Mumbai,53,10.52,910,2.4,17/04/2024,4,17
654,Quickeats,Chennai,61,1.23,662,3.6,03/11/2024,11,3
655,Quickeats,Chennai,25,13.37,828,1.5,19/05/2024,5,19
656,Spice Hub,Kolkata,25,9.23,273,4.3,26/12/2024,12,26
657,Spice Hub,Bangalore,64,1.63,174,2.5,03/06/2024,6,3
658,Foodies,Kolkata,70,4.36,198,3.5,26/05/2024,5,26
659,Spice Hub,Mumbai,49,9.32,612,3,08/11/2024,11,8
660,Tasty Bites,Delhi,30,1.5,223,3.1,05/08/2024,8,5
661,Quickeats,Mumbai,75,11.92,216,4,23/02/2024,2,23
662,Foodies,Kolkata,17,13.88,442,3.5,15/01/2024,1,15
663,Spice Hub,Kolkata,19,14.46,806,2,10/08/2024,8,10
664,Tasty Bites,Kolkata,66,11.27,332,1.3,07/07/2024,7,7
665,Tasty Bites,Kolkata,13,13,228,4.4,08/08/2024,8,8
666,Spice Hub,Chennai,52,9.55,473,4.5,26/10/2024,10,26
667,Quickeats,Delhi,72,7.42,674,1.7,12/12/2024,12,12
668,Spice Hub,Chennai,52,10.98,335,2.2,23/12/2024,12,23
669,Foodies,Kolkata,76,4.14,943,2.1,05/12/2024,12,5
670,Spice Hub,Bangalore,60,2.54,841,4.7,28/05/2024,5,28
671,Tasty Bites,Chennai,65,11.67,289,1.8,11/10/2024,10,11
672,Spice Hub,Kolkata,52,14.41,800,1.7,16/04/2024,4,16
673,Quickeats,Kolkata,33,9.08,267,1.7,27/09/2024,9,27
674,Urban Kitchen,Delhi,43,7.76,706,3.9,07/12/2024,12,7
675,Spice Hub,Mumbai,68,8.48,768,4.6,08/12/2024,12,8
676,Quickeats,Chennai,11,7.7,390,2.6,19/11/2024,11,19
677,Quickeats,Chennai,11,7.19,959,1.5,07/09/2024,9,7
678,Tasty Bites,Chennai,19,14.26,440,3.3,09/12/2024,12,9
679,Quickeats,Kolkata,32,7.72,494,1.8,04/03/2024,3,4
680,Quickeats,Delhi,24,2.14,573,1.3,26/09/2024,9,26
681,Quickeats,Kolkata,26,11.72,238,4.5,13/06/2024,6,13
682,Quickeats,Kolkata,23,6.48,290,4.5,23/02/2024,2,23
683,Foodies,Bangalore,25,10.95,667,4.9,10/11/2024,11,10
684,Foodies,Delhi,41,9.11,618,2.9,07/05/2024,5,7
685,Tasty Bites,Chennai,32,10.98,150,2.2,05/07/2024,7,5
686,Spice Hub,Mumbai,43,1.87,650,4.1,31/07/2024,7,31
687,Quickeats,Chennai,25,1.47,397,1.7,06/11/2024,11,6
688,Spice Hub,Kolkata,43,6.3,171,2,28/06/2024,6,28
689,Spice Hub,Delhi,42,10.7,355,2,21/10/2024,10,21
690,Tasty Bites,Delhi,77,4.13,408,4.8,28/11/2024,11,28
691,Quickeats,Delhi,52,7.07,190,3.9,26/05/2024,5,26
692,Quickeats,Bangalore,73,14.73,248,1.5,02/07/2024,7,2
693,Urban Kitchen,Chennai,27,4.01,129,1.4,12/06/2024,6,12
694,Spice Hub,Bangalore,77,12.87,561,4.4,28/06/2024,6,28
695,Spice Hub,Mumbai,70,12.56,734,4.2,26/10/2024,10,26
696,Foodies,Kolkata,29,13.48,484,3.7,28/10/2024,10,28
697,Urban Kitchen,Bangalore,20,13.81,848,1.8,06/04/2024,4,6
698,Foodies,Bangalore,55,8.1,891,2.9,16/06/2024,6,16
699,Foodies,Kolkata,73,10.55,736,3.4,01/12/2024,12,1
700,Foodies,Delhi,37,9.66,745,4.7,29/06/2024,6,29
701,Tasty Bites,Kolkata,57,5.33,617,1.7,26/10/2024,10,26
702,Tasty Bites,Chennai,44,4.92,994,3.1,23/08/2024,8,23
703,Foodies,Kolkata,17,5.78,472,1.6,03/04/2024,4,3
704,Urban Kitchen,Delhi,31,4.06,296,2.8,10/08/2024,8,10
705,Spice Hub,Kolkata,33,11.6,289,1.8,26/10/2024,10,26
706,Urban Kitchen,Bangalore,75,14.5,902,4.3,20/04/2024,4,20
707,Quickeats,Mumbai,73,13.15,995,2,19/09/2024,9,19
708,Tasty Bites,Bangalore,74,4.05,847,2.7,24/10/2024,10,24
709,Spice Hub,Mumbai,23,1.73,178,2.6,02/03/2024,3,2
710,Spice Hub,Kolkata,34,11.6,646,4.5,16/08/2024,8,16
711,Quickeats,Chennai,12,6.46,915,4,26/08/2024,8,26
712,Quickeats,Kolkata,14,12.54,981,1.2,14/09/2024,9,14
713,Foodies,Delhi,74,11.91,972,1.3,01/08/2024,8,1
714,Tasty Bites,Kolkata,63,9.76,171,3.2,17/03/2024,3,17
715,Tasty Bites,Mumbai,28,4.57,142,2.7,15/02/2024,2,15
716,Urban Kitchen,Bangalore,63,2.46,902,2.1,31/08/2024,8,31
717,Foodies,Chennai,19,4.54,232,4.2,07/02/2024,2,7
718,Foodies,Kolkata,25,8.14,898,1.5,04/04/2024,4,4
719,Foodies,Kolkata,55,14.71,205,4.9,28/12/2024,12,28
720,Foodies,Bangalore,38,1.89,770,1.1,20/05/2024,5,20
721,Tasty Bites,Chennai,24,3.8,456,1.5,29/02/2024,2,29
722,Tasty Bites,Kolkata,57,9.78,107,2.2,24/02/2024,2,24
723,Foodies,Kolkata,20,5.26,873,3,16/04/2024,4,16
724,Urban Kitchen,Mumbai,43,13.02,442,1.9,13/10/2024,10,13
725,Spice Hub,Mumbai,45,2.95,536,3.9,18/12/2024,12,18
726,Spice Hub,Delhi,39,14.48,179,2.4,31/07/2024,7,31
727,Urban Kitchen,Bangalore,28,13.77,655,1.2,26/03/2024,3,26
728,Foodies,Chennai,77,13.43,788,4.5,30/06/2024,6,30
729,Tasty Bites,Kolkata,79,3.42,491,4.8,29/06/2024,6,29
730,Spice Hub,Kolkata,42,5.61,675,3.5,13/06/2024,6,13
731,Quickeats,Delhi,31,12.26,999,3,05/04/2024,4,5
732,Quickeats,Kolkata,45,12.31,387,1.5,03/01/2024,1,3
733,Urban Kitchen,Bangalore,32,10.87,920,2.1,23/07/2024,7,23
734,Foodies,Delhi,72,7.27,212,2.3,29/08/2024,8,29
735,Spice Hub,Bangalore,35,5.36,930,4.8,24/10/2024,10,24
736,Foodies,Delhi,69,14.48,981,3,01/07/2024,7,1
737,Spice Hub,Kolkata,14,2.95,819,1,14/06/2024,6,14
738,Urban Kitchen,Delhi,63,1.61,325,2.5,31/05/2024,5,31
739,Urban Kitchen,Unknown,47,1.13,432,1,07/12/2024,12,7
740,Quickeats,Chennai,71,11.85,516,2,22/09/2024,9,22
741,Foodies,Kolkata,34,1.79,377,2.8,19/05/2024,5,19
742,Quickeats,Chennai,21,8.54,994,2.3,31/08/2024,8,31
743,Foodies,Kolkata,31,6.14,898,1.1,29/10/2024,10,29
744,Quickeats,Chennai,18,3.06,891,1.5,25/08/2024,8,25
